city,ft,bt,km,transmission,ownerNo,oem,model,modelYear,variantName,price,Registration Year,Insurance Validity,Seats,Engine Displacement
Delhi,Petrol,Hatchback,100000,Manual,3,Hyundai,Hyundai i10,2010,Era 1.1,135000,2010,Third Party,5,1086
Delhi,Petrol,Hatchback,43220,Automatic,2,Tata,Tata Tiago,2019,1.2 Revotron XZA,595000,2019,Comprehensive,5,1199
Delhi,Petrol,Sedan,100000,Manual,1,Hyundai,Hyundai Xcent,2015,1.2 Kappa S CNG,300000,2015,Third Party,5,1197
Delhi,Petrol,Hatchback,13500,Manual,2,Renault,Renault KWID,2018,1.0 RXT 02 Anniversary Edition,425000,2018,Comprehensive,5,999
Delhi,Petrol,Sedan,60000,Manual,2,Tata,Tata Tigor,2016,1.2 Revotron XB,330000,2016,Third Party,5,1199
Delhi,Petrol,Hatchback,43929,Manual,1,Maruti,Maruti Baleno,2016,1.2 Delta,478000,2016,Third Party,5,1197
Delhi,Petrol,Hatchback,70000,Manual,1,Maruti,Maruti Wagon R,2017,LXI Optional,450000,2017,Third Party,5,998
Delhi,Diesel,SUV,70000,Manual,2,Mahindra,Mahindra XUV500,2018,W7 BSIV,900000,2018,Third Party,7,2179
Delhi,Petrol,Hatchback,50000,Manual,1,Maruti,Maruti Baleno,2020,Alpha,680000,2020,Third Party,5,1197
Delhi,Petrol,Hatchback,100000,Manual,3,Hyundai,Hyundai i10,2010,Era 1.1,135000,2010,Third Party,5,1086
Delhi,Petrol,Hatchback,34250,Manual,1,Renault,Renault KWID,2018,RXT Optional,385000,2018,Comprehensive,5,799
Delhi,Petrol,Hatchback,90000,Manual,2,Honda,Honda Brio,2012,V MT,240000,2012,Third Party,5,1198
Delhi,Cng,Hatchback,64847,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,Sportz CNG,626000,2020,Third Party,5,1197
Delhi,Diesel,SUV,50000,Manual,1,Hyundai,Hyundai Creta,2021,S Diesel BSVI,1350000,2021,Third Party,5,1493
Delhi,Petrol,Hatchback,90000,Manual,2,Honda,Honda Brio,2012,V MT,240000,2012,Third Party,5,1198
Delhi,Petrol,Hatchback,62150,Manual,1,Hyundai,Hyundai i10,2015,Magna 1.1L,345000,2015,1,5,1086
Delhi,Petrol,Hatchback,41200,Automatic,1,Maruti,Maruti Ignis,2018,1.2 AMT Zeta BSIV,505000,2018,Not Available,5,1197
Delhi,Petrol,SUV,67000,Automatic,1,Ford,Ford Ecosport,2018,1.5 Petrol Titanium AT,749000,2018,Comprehensive,5,1496
Delhi,Petrol,Hatchback,41705,Manual,2,Hyundai,Hyundai EON,2011,Magna Optional,140000,2011,Third Party,5,814
Delhi,Petrol,SUV,9000,Automatic,1,Mahindra,Mahindra Thar,2021,LX 4-Str Convert Top AT BSVI,1500000,2021,Third Party,4,1997
Delhi,Petrol,SUV,27120,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2019,200 Sport,2995000,2019,Comprehensive,5,1991
Delhi,Diesel,Hatchback,120000,Manual,1,Maruti,Maruti Swift,2014,VDI BSIV,325000,2014,Third Party,5,1248
Delhi,Petrol,Hatchback,55000,Manual,1,Maruti,Maruti Swift,2017,LXI Optional-O,430999,2017,Comprehensive,5,1197
Delhi,Petrol,SUV,69000,Manual,1,Hyundai,Hyundai Creta,2017,1.6 EX Petrol,780000,2017,Third Party,5,1591
Delhi,Petrol,Hatchback,90000,Manual,2,Hyundai,Hyundai i10,2009,Magna 1.2,170000,2009,Third Party,5,1197
Delhi,Petrol,Hatchback,40000,Manual,1,Toyota,Toyota Glanza,2019,G,530000,2019,Third Party,5,1197
Delhi,Petrol,SUV,18432,Automatic,1,Maruti,Maruti Vitara Brezza,2021,ZXI AT,949000,2021,Zero Dep,5,1462
Delhi,Petrol,Sedan,43584,Manual,1,Honda,Honda Amaze,2016,S Option i-VTEC,479000,2016,Third Party,5,1198
Delhi,Petrol,Hatchback,17665,Manual,1,Maruti,Maruti Baleno,2017,1.2 Delta,562000,2017,Third Party,5,1197
Delhi,Diesel,SUV,70000,Manual,2,Ford,Ford Ecosport,2017,1.5 TDCi Titanium BSIV,600000,2017,Third Party,5,1498
Delhi,Petrol,Sedan,10203,Manual,1,Tata,Tata Tigor,2022,XZ Plus BSVI,735000,2022,Third Party,5,1199
Delhi,Petrol,Hatchback,70000,Manual,2,Hyundai,Hyundai Grand i10,2015,Magna,420000,2015,Third Party,5,1197
Delhi,Petrol,Sedan,63000,Manual,1,Honda,Honda City,2015,V MT,549000,2015,Comprehensive,5,1497
Delhi,Petrol,Hatchback,45244,Manual,2,Volkswagen,Volkswagen Polo,2013,Petrol Comfortline 1.2L,322000,2013,Third Party,5,1198
Delhi,Petrol,Hatchback,80000,Manual,2,Hyundai,Hyundai i10,2009,Magna 1.2,180000,2009,Third Party,5,1197
Delhi,Petrol,Hatchback,77611,Manual,2,Maruti,Maruti Baleno,2016,1.2 Delta,472000,2016,Comprehensive,5,1197
Delhi,Petrol,SUV,68000,Manual,1,Hyundai,Hyundai Creta,2016,1.6 VTVT S,715000,2016,Comprehensive,5,1591
Delhi,Petrol,Hatchback,110000,Manual,1,Maruti,Maruti A-Star,2012,Vxi,220000,2012,Third Party,5,998
Delhi,Petrol,Sedan,30000,Manual,1,Honda,Honda City,2021,SV MT,900000,2021,Third Party,5,1497
Delhi,Petrol,MUV,15000,Automatic,1,Toyota,Toyota Innova Crysta,2022,2.7 ZX 7 STR AT,2550000,2022,Comprehensive,7,2694
Delhi,Petrol,Sedan,67000,Manual,1,Honda,Honda City,2014,V MT,499000,2014,Comprehensive,5,1497
Delhi,Diesel,SUV,70000,Manual,1,Mitsubishi,Mitsubishi Pajero,2014,Sport Anniversary Edition,857000,2014,Third Party,7,2477
Delhi,Petrol,Hatchback,34568,Manual,2,Maruti,Maruti Swift,2017,LXI Optional-O,445000,2017,Comprehensive,5,1197
Delhi,Petrol,SUV,10000,Automatic,1,Mahindra,Mahindra XUV700,2022,AX7 AT BSVI,2350000,2022,Third Party,7,1999
Delhi,Petrol,Hatchback,54101,Manual,1,Volkswagen,Volkswagen Polo,2017,1.2 MPI Comfortline,501000,2017,Zero Dep,5,1199
Delhi,Diesel,Hatchback,120000,Manual,1,Toyota,Toyota Etios Cross,2015,1.4L GD,400000,2015,Third Party,5,1364
Delhi,Petrol,Sedan,67000,Manual,1,Honda,Honda Amaze,2016,S Petrol BSIV,440000,2016,Comprehensive,5,1199
Delhi,Petrol,Sedan,88952,Automatic,2,Volkswagen,Volkswagen Vento,2016,1.2 TSI Highline AT,631000,2016,Third Party,5,1197
Delhi,Petrol,Hatchback,65000,Manual,1,Maruti,Maruti Wagon R,2019,ZXI 1.2,545000,2019,Comprehensive,5,1197
Delhi,Petrol,Sedan,69000,Automatic,2,Honda,Honda City,2015,i VTEC CVT SV,549000,2015,Comprehensive,5,1497
Delhi,Petrol,Hatchback,50979,Manual,1,Maruti,Maruti Wagon R,2012,VXI BS IV,243000,2012,Comprehensive,5,998
Delhi,Diesel,Sedan,95000,Automatic,2,Audi,Audi A4,2014,2.0 TDI Premium Plus,890000,2014,Comprehensive,5,1968
Delhi,Petrol,Hatchback,58696,Manual,1,Hyundai,Hyundai i20,2016,Sportz 1.2,546000,2016,Third Party,5,1197
Delhi,Petrol,SUV,8000,Automatic,1,BMW,BMW X4,2022,xDrive30i M Sport Black Shadow edition,6475000,2022,Third Party,5,1998
Delhi,Diesel,SUV,45000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2019,Urban Edition 200d,2800000,2019,Comprehensive,5,2143
Delhi,Petrol,SUV,30000,Automatic,1,Hyundai,Hyundai Venue,2022,SX Plus Turbo DCT,1090000,2022,Third Party,5,998
Delhi,Petrol,Hatchback,44000,Manual,1,Maruti,Maruti Ignis,2020,Alpha BSVI,575000,2020,Comprehensive,5,1197
Delhi,Petrol,SUV,1600,Automatic,1,Land Rover,Land Rover Defender,2023,2.0 110 HSE,13200000,2023,Comprehensive,5,1997
Delhi,Petrol,Sedan,30000,Automatic,1,Maruti,Maruti Swift Dzire,2022,ZXI AT BSVI,800000,2022,Third Party,5,1197
Delhi,Diesel,SUV,35011,Automatic,2,Mahindra,Mahindra Thar,2022,LX 4-Str Hard Top Diesel AT BSVI,1651000,2022,Third Party,4,2184
Delhi,Petrol,SUV,18110,Manual,1,Tata,Tata Nexon,2021,XM S BSVI,819999,2021,Zero Dep,5,1199
Delhi,Diesel,SUV,90000,Manual,1,Mahindra,Mahindra XUV500,2014,W4,545000,2014,Third Party,7,2179
Delhi,Petrol,SUV,24349,Manual,2,Honda,Honda WR-V,2017,i-VTEC S,625000,2017,Third Party,5,1199
Delhi,Diesel,SUV,60000,Manual,1,Hyundai,Hyundai Creta,2019,1.4 E Plus,800000,2019,Third Party,5,1396
Delhi,Petrol,Hatchback,81711,Manual,1,Hyundai,Hyundai i20,2017,Sportz 1.2,599000,2017,Zero Dep,5,1197
Delhi,Petrol,SUV,101,Automatic,1,Land Rover,Land Rover Defender,2023,2.0 110 HSE,13200000,2023,Comprehensive,5,1997
Delhi,Cng,Hatchback,30400,Manual,1,Tata,Tata Tiago,2022,XZ Plus CNG BSVI,725000,2022,Comprehensive,5,1199
Delhi,Petrol,Hatchback,23961,Manual,2,Hyundai,Hyundai EON,2013,Magna Plus,216000,2013,Comprehensive,5,814
Delhi,Petrol,Hatchback,66300,Manual,1,Toyota,Toyota Etios Liva,2018,1.2 V,525000,2018,Third Party,5,1197
Delhi,Diesel,Coupe,38000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC Coupe,2020,300d 4MATIC BSVI,6950000,2020,Comprehensive,5,1950
Delhi,Petrol,Hatchback,20802,Manual,1,Maruti,Maruti Celerio X,2019,VXI,480000,2019,Zero Dep,5,998
Delhi,Petrol,Hatchback,54420,Manual,1,Maruti,Maruti Wagon R Stingray,2013,VXI,276000,2013,Third Party,5,998
Delhi,Diesel,Sedan,72000,Automatic,2,Mercedes-Benz,Mercedes-Benz S-Class,2014,S 350 CDI,3450000,2014,Comprehensive,5,2987
Delhi,Petrol,SUV,19000,Automatic,1,Lexus,Lexus RX,2020,450hL,8800000,2020,Comprehensive,5,3456
Delhi,Petrol,Sedan,92000,Manual,1,Hyundai,Hyundai Verna,2012,1.6 SX VTVT,335000,2012,Comprehensive,5,1591
Delhi,Diesel,Sedan,24000,Automatic,1,Audi,Audi A3,2019,35 TDI Technology,2290000,2019,Third Party,5,1968
Delhi,Petrol,SUV,59801,Automatic,1,Hyundai,Hyundai Creta,2018,1.6 SX Automatic,1150000,2018,Comprehensive,5,1591
Delhi,Petrol,SUV,32228,Automatic,1,Maruti,Maruti Vitara Brezza,2020,ZXI Plus AT,985000,2020,Comprehensive,5,1462
Delhi,Petrol,SUV,102788,Manual,3,Mitsubishi,Mitsubishi Outlander,2012,Chrome,1550000,2012,Third Party,5,2360
Delhi,Diesel,Sedan,88594,Manual,1,Honda,Honda Amaze,2018,S i-DTEC,567000,2018,Comprehensive,5,1498
Delhi,Petrol,Sedan,21000,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2018,200 CGI Sport,2775000,2018,Third Party,5,1991
Delhi,Diesel,SUV,33756,Manual,2,Hyundai,Hyundai Creta,2017,1.6 CRDi SX Plus,880000,2017,Comprehensive,5,1582
Delhi,Petrol,SUV,38192,Manual,1,Honda,Honda WR-V,2017,i-VTEC VX,738000,2017,Zero Dep,5,1199
Delhi,Diesel,MUV,50000,Automatic,1,Kia,Kia Carnival,2020,Limousine,3050000,2020,Comprehensive,7,2199
Delhi,Petrol,Sedan,97411,Manual,1,Honda,Honda Amaze,2017,SX i VTEC,469000,2017,Comprehensive,5,1198
Delhi,Petrol,Hatchback,11077,Automatic,1,Honda,Honda Jazz,2021,VX CVT,935000,2021,Zero Dep,5,1199
Delhi,Diesel,SUV,55000,Manual,2,Hyundai,Hyundai Creta,2020,1.6 CRDi SX Option,1290000,2020,Third Party,5,1582
Delhi,Petrol,Sedan,43100,Automatic,1,Skoda,Skoda Rapid,2016,1.6 MPI AT Elegance,765000,2016,Third Party,5,1598
Delhi,Diesel,SUV,82501,Manual,1,Ford,Ford Ecosport,2018,1.5 Diesel Titanium BSIV,765000,2018,Comprehensive,5,1498
Delhi,Petrol,Hatchback,91881,Manual,1,Maruti,Maruti Baleno,2016,1.2 Alpha,524000,2016,Comprehensive,5,1197
Delhi,Petrol,Hatchback,36000,Manual,2,Maruti,Maruti Swift,2017,LXI Optional-O,380000,2017,Third Party,5,1197
Delhi,Petrol,Hatchback,62479,Automatic,2,Maruti,Maruti Baleno,2018,1.2 CVT Alpha,621000,2018,Comprehensive,5,1197
Delhi,Diesel,SUV,53000,Manual,2,Mahindra,Mahindra Scorpio,2016,1.99 S10,990000,2016,Comprehensive,7,1997
Delhi,Petrol,Hatchback,51000,Manual,2,Honda,Honda Brio,2013,S MT,229999,2013,Comprehensive,5,1198
Delhi,Petrol,Hatchback,63774,Manual,1,Hyundai,Hyundai i20,2015,Asta 1.2,549000,2015,Comprehensive,5,1197
Delhi,Petrol,Sedan,45000,Manual,1,Honda,Honda Amaze,2017,S Option i-VTEC,475000,2017,Comprehensive,5,1198
Delhi,Petrol,Sedan,21900,Manual,1,Hyundai,Hyundai Aura,2021,S,775000,2021,Third Party,5,1197
Delhi,Petrol,Sedan,27381,Manual,1,Hyundai,Hyundai Verna,2016,1.6 VTVT S,649000,2016,Comprehensive,5,1591
Delhi,Cng,Hatchback,54147,Manual,2,Maruti,Maruti Alto 800,2017,CNG LXI Optional,290000,2017,Comprehensive,5,796
Delhi,Cng,Hatchback,56716,Manual,1,Maruti,Maruti Wagon R,2020,CNG LXI,551000,2020,Zero Dep,5,998
Delhi,Diesel,SUV,68000,Automatic,2,Land Rover,Land Rover Range Rover Sport,2017,HSE,7200000,2017,Third Party,5,2993
Delhi,Petrol,Hatchback,49000,Manual,2,Maruti,Maruti Wagon R,2015,VXI,295000,2015,Comprehensive,5,998
Delhi,Petrol,Sedan,63000,Manual,1,Maruti,Maruti Swift Dzire,2016,LXI Optional-O,484999,2016,Comprehensive,5,1197
Delhi,Diesel,Hatchback,77000,Manual,1,Tata,Tata Indica V2,2011,LS,195000,2011,Comprehensive,5,1396
Delhi,Diesel,SUV,3000,Automatic,1,BMW,BMW X1,2023,sDrive18d M Sport,5400000,2023,Comprehensive,5,1995
Delhi,Diesel,MUV,54000,Automatic,1,Toyota,Toyota Innova Crysta,2019,2.8 GX AT BSIV,1775000,2019,Comprehensive,7,2755
Delhi,Petrol,Sedan,55000,Manual,1,Honda,Honda City,2018,VX MT,825000,2018,Comprehensive,5,1497
Delhi,Petrol,Sedan,50000,Automatic,2,Skoda,Skoda Octavia,2018,1.8 TSI AT L K,1650000,2018,Third Party,5,1798
Delhi,Petrol,SUV,16000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLS,2022,450 4MATIC BSVI,13799999,2022,Comprehensive,7,2999
Delhi,Petrol,Sedan,14598,Manual,2,Hyundai,Hyundai Verna,2019,VTVT 1.6 SX Option,1016000,2019,Zero Dep,5,1591
Delhi,Diesel,SUV,96000,Automatic,2,Toyota,Toyota Fortuner,2015,4x2 AT,1195000,2015,Comprehensive,7,2982
Delhi,Diesel,SUV,40190,Manual,2,Maruti,Maruti Vitara Brezza,2018,ZDi Plus,736000,2018,Comprehensive,5,1248
Delhi,Petrol,SUV,8000,Automatic,1,Audi,Audi Q7,2022,Technology 2022-2022,9100000,2022,Comprehensive,7,2995
Delhi,Diesel,SUV,80000,Automatic,1,Hyundai,Hyundai Creta,2016,1.6 CRDi AT SX Plus,766000,2016,Comprehensive,5,1582
Delhi,Petrol,SUV,46445,Manual,1,Hyundai,Hyundai Creta,2016,1.6 VTVT SX Plus,859000,2016,Comprehensive,5,1591
Delhi,Petrol,MUV,6000,Manual,1,Toyota,Toyota Innova Crysta,2022,2.7 GX 7 STR,1910000,2022,Comprehensive,7,2694
Delhi,Petrol,Sedan,26000,Automatic,1,BMW,BMW 6 Series,2021,GT 630i M Sport,6900000,2021,Third Party,4,1998
Delhi,Petrol,Sedan,65083,Manual,1,Maruti,Maruti Ciaz,2017,1.4 Alpha,704000,2017,Third Party,5,1373
Delhi,Diesel,SUV,150000,Automatic,2,Mercedes-Benz,Mercedes-Benz M-Class,2014,ML 350 CDI,1751000,2014,Comprehensive,5,2987
Delhi,Petrol,Sedan,5378,Automatic,1,Honda,Honda City,2021,ZX CVT,1443000,2021,Zero Dep,5,1498
Delhi,Petrol,Sedan,63001,Automatic,1,Honda,Honda City,2016,i VTEC CVT SV,765000,2016,Comprehensive,5,1497
Delhi,Diesel,Sedan,68000,Automatic,2,Audi,Audi A4,2014,2.0 TDI Premium Sport Limited Edition,950000,2014,Comprehensive,5,1968
Delhi,Petrol,MUV,15000,Manual,1,Renault,Renault Triber,2022,RXZ BSVI,675000,2022,Third Party,7,999
Delhi,Diesel,SUV,106180,Automatic,1,Audi,Audi Q5,2017,3.0 TDI Quattro Technology,2095000,2017,Comprehensive,5,2967
Delhi,Diesel,SUV,68000,Manual,1,Tata,Tata Harrier,2020,XZ,1400000,2020,Comprehensive,5,1956
Delhi,Petrol,SUV,11000,Automatic,1,Hyundai,Hyundai Creta,2022,SX Opt Turbo DCT,1975000,2022,Comprehensive,5,1397
Delhi,Petrol,SUV,24000,Manual,1,Hyundai,Hyundai Creta,2021,E,1095000,2021,Comprehensive,5,1497
Delhi,Petrol,Sedan,55000,Manual,1,Honda,Honda City,2018,VX MT,850000,2018,Comprehensive,5,1497
Delhi,Diesel,SUV,12010,Manual,1,Mahindra,Mahindra Thar,2020,LX 4-Str Convert Top Diesel BSVI,1485000,2020,Comprehensive,4,2184
Delhi,Petrol,Hatchback,60665,Manual,1,Maruti,Maruti Baleno,2020,Delta,621000,2020,Third Party,5,1197
Delhi,Petrol,SUV,10000,Manual,2,Hyundai,Hyundai Creta,2021,S BSVI,1120000,2021,Third Party,5,1497
Delhi,Diesel,MUV,82896,Manual,2,Maruti,Maruti Ertiga,2012,VDI,727000,2012,Third Party,7,1248
Delhi,Diesel,Coupe,35000,Automatic,2,Mercedes-Benz,Mercedes-Benz CLS-Class,2019,300d,6500000,2019,Comprehensive,5,1950
Delhi,Petrol,SUV,1000,Automatic,1,Maruti,Maruti Jimny,2023,Alpha AT,1725000,2023,Comprehensive,4,1462
Delhi,Petrol,Sedan,57463,Manual,1,Honda,Honda City,2015,i VTEC V,622000,2015,Comprehensive,5,1497
Delhi,Petrol,SUV,3100,Manual,1,Hyundai,Hyundai Creta,2023,EX,1310000,2023,Comprehensive,5,1497
Delhi,Diesel,SUV,25000,Automatic,2,Volvo,Volvo XC60,2020,D5 Inscription,5200000,2020,Comprehensive,5,2400
Delhi,Petrol,SUV,58716,Manual,1,Ford,Ford Ecosport,2016,1.5 Ti VCT MT Titanium BSIV,625000,2016,Zero Dep,5,1499
Delhi,Petrol,Hatchback,27000,Manual,1,Hyundai,Hyundai i20,2021,Magna,725000,2021,Comprehensive,5,1197
Delhi,Petrol,Hatchback,51017,Manual,1,Maruti,Maruti Baleno,2017,1.2 Delta,532000,2017,Comprehensive,5,1197
Delhi,Petrol,Hatchback,25000,Automatic,1,Mini,Mini Cooper Clubman,2020,Cooper S,4300000,2020,Comprehensive,5,1998
Delhi,Petrol,SUV,33000,Automatic,2,Land Rover,Land Rover Discovery,2017,HSE Luxury 2.0 SD4,3645000,2017,Third Party,7,1999
Delhi,Petrol,Hatchback,17000,Manual,1,Maruti,Maruti Baleno,2022,Sigma BSVI,710000,2022,Comprehensive,5,1197
Delhi,Diesel,SUV,95000,Automatic,1,Toyota,Toyota Fortuner,2014,4x2 AT,1390000,2014,Comprehensive,7,2982
Delhi,Diesel,SUV,15000,Automatic,2,Mercedes-Benz,Mercedes-Benz GLE,2020,300d,7600000,2020,Comprehensive,5,1950
Delhi,Petrol,Sedan,49000,Automatic,1,Maruti,Maruti Ciaz,2016,AT ZXi,690000,2016,Comprehensive,5,1373
Delhi,Petrol,Sedan,34000,Automatic,2,Audi,Audi A4,2015,1.8 TFSI,2000000,2015,Third Party,5,1798
Delhi,Petrol,Sedan,70000,Manual,1,Maruti,Maruti Swift Dzire,2013,VXI,350000,2013,Comprehensive,5,1197
Delhi,Petrol,SUV,29100,Manual,1,Kia,Kia Sonet,2020,GTX Plus Turbo iMT BSVI,1145000,2020,Comprehensive,5,998
Delhi,Petrol,Sedan,57116,Manual,1,Tata,Tata Tigor,2018,1.2 Revotron XZ Option,518000,2018,Zero Dep,5,1199
Delhi,Petrol,Hatchback,56000,Manual,1,Hyundai,Hyundai EON,2016,Magna Plus,261000,2016,Comprehensive,5,814
Delhi,Petrol,SUV,9343,Manual,1,Honda,Honda WR-V,2021,SV,866000,2021,Third Party,5,1199
Delhi,Petrol,Sedan,15000,Automatic,2,Audi,Audi A6,2021,45 TFSI Technology,5100000,2021,Comprehensive,5,1984
Delhi,Diesel,SUV,13000,Manual,1,Toyota,Toyota Fortuner,2022,4X2 Diesel BSVI,3850000,2022,Comprehensive,7,2755
Delhi,Petrol,SUV,90347,Automatic,2,Hyundai,Hyundai Creta,2017,1.6 VTVT AT SX Plus,944000,2017,Third Party,5,1591
Delhi,Diesel,Sedan,36000,Automatic,1,Mercedes-Benz,Mercedes-Benz S-Class,2021,S 350 d,8900000,2021,Comprehensive,5,2925
Delhi,Diesel,SUV,60000,Automatic,1,BMW,BMW X1,2017,sDrive 20D xLine,2125000,2017,Comprehensive,5,1995
Delhi,Petrol,Sedan,64668,Manual,1,Ford,Ford Aspire,2019,Titanium BSIV,518000,2019,Zero Dep,5,1194
Delhi,Diesel,SUV,7800,Automatic,0,MG,MG Gloster,2023,Savvy 6 Str 4x4,4500000,2023,Comprehensive,6,1996
Delhi,Petrol,Sedan,87313,Manual,1,Honda,Honda City,2014,i VTEC VX,574000,2014,Comprehensive,5,1497
Delhi,Diesel,SUV,60000,Automatic,2,Volvo,Volvo XC60,2018,D4 Momentum,3800000,2018,Comprehensive,5,1984
Delhi,Petrol,Hatchback,39000,Manual,1,Honda,Honda Jazz,2015,1.2 V i VTEC,449000,2015,Comprehensive,5,1199
Delhi,Petrol,SUV,18000,Automatic,1,MG,MG Hector Plus,2021,Sharp DCT,1925000,2021,Comprehensive,6,1451
Delhi,Diesel,SUV,18000,Automatic,2,Land Rover,Land Rover Discovery Sport,2020,R-Dynamic SE Diesel,5650000,2020,Comprehensive,7,1999
Delhi,Petrol,SUV,11000,Automatic,1,Lexus,Lexus RX,2016,450h F-Sport,6600000,2016,Comprehensive,5,3456
Delhi,Petrol,SUV,30000,Automatic,1,Jeep,Jeep Wrangler,2021,Rubicon BSVI,6200000,2021,Comprehensive,5,1998
Delhi,Diesel,SUV,8000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2018,200 d Sport,2700000,2018,Comprehensive,5,2143
Delhi,Petrol,Sedan,57000,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2017,Expression E 200 BSIV,4050000,2017,Comprehensive,5,1991
Delhi,Diesel,SUV,89500,Automatic,2,Audi,Audi Q7,2016,45 TDI Quattro Premium Plus,3600000,2016,Comprehensive,7,2967
Delhi,Petrol,SUV,27684,Manual,2,Honda,Honda WR-V,2017,i-VTEC VX,719000,2017,Third Party,5,1199
Delhi,Petrol,Sedan,22000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,C 200 Avantgarde Edition C,3300000,2017,Comprehensive,5,1991
Delhi,Petrol,Hatchback,71566,Manual,1,Ford,Ford Figo,2019,Titanium BSIV,507000,2019,Comprehensive,5,1194
Delhi,Diesel,SUV,75000,Automatic,2,Audi,Audi Q7,2016,45 TDI Quattro Premium Plus,3995000,2016,Third Party,7,2967
Delhi,Diesel,Sedan,58000,Automatic,2,Mercedes-Benz,Mercedes-Benz CLS-Class,2017,250 CDI,2600000,2017,Comprehensive,4,2143
Delhi,Petrol,Sedan,75455,Automatic,2,Honda,Honda City,2015,i VTEC CVT VX,665000,2015,Third Party,5,1497
Delhi,Petrol,SUV,10000,Automatic,1,MG,MG Astor,2022,Sharp CVT BSVI,1500000,2022,Comprehensive,5,1498
Delhi,Diesel,SUV,80000,Automatic,1,Ford,Ford Endeavour,2017,3.2 Titanium AT 4X4,2349000,2017,Third Party,7,3198
Delhi,Petrol,SUV,85031,Automatic,1,Hyundai,Hyundai Creta,2018,1.6 SX Automatic,1052000,2018,Comprehensive,5,1591
Delhi,Diesel,SUV,22000,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2021,2.0 R-Dynamic SE Diesel,6700000,2021,Comprehensive,5,1997
Delhi,Diesel,SUV,37527,Manual,1,Ford,Ford Ecosport,2020,Thunder Edition Diesel,930000,2020,Zero Dep,5,1498
Delhi,Diesel,SUV,80000,Manual,1,Maruti,Maruti Vitara Brezza,2019,VDi Option,850000,2019,Comprehensive,5,1248
Delhi,Petrol,Sedan,14000,Automatic,1,Mercedes-Benz,Mercedes-Benz AMG A 35,2022,4MATIC BSVI,5100000,2022,Comprehensive,5,1991
Delhi,Diesel,SUV,40000,Automatic,1,Mahindra,Mahindra XUV500,2018,W11 Option AT BSIV,1300000,2018,Third Party,7,2179
Delhi,Petrol,Hatchback,10000,Manual,1,Toyota,Toyota Glanza,2020,G,625000,2020,Third Party,5,1197
Delhi,Diesel,SUV,50000,Automatic,1,Porsche,Porsche Cayenne,2016,Diesel Platinum Edition,5600000,2016,Comprehensive,5,2967
Delhi,Diesel,SUV,65000,Automatic,2,BMW,BMW X1,2017,sDrive 20d xLine,1950000,2017,Third Party,5,1995
Delhi,Diesel,SUV,72011,Automatic,1,Audi,Audi Q3,2015,35 TDI Quattro Premium Plus,1499000,2015,Comprehensive,5,1968
Delhi,Diesel,SUV,40011,Automatic,1,Jeep,Jeep Compass,2021,Model S 4X4 Diesel AT BSVI,2450000,2021,Comprehensive,5,1956
Delhi,Petrol,MUV,85000,Manual,1,Maruti,Maruti Ertiga,2016,VXI Petrol,735000,2016,Comprehensive,7,1462
Delhi,Petrol,SUV,36206,Manual,2,Ford,Ford Ecosport,2018,1.5 Petrol Titanium BSIV,726000,2018,Zero Dep,5,1497
Delhi,Diesel,MUV,48011,Manual,1,Toyota,Toyota Innova Crysta,2017,2.4 VX MT 8 STR,1650000,2017,Comprehensive,8,2393
Delhi,Petrol,Hatchback,86919,Manual,2,Maruti,Maruti Baleno,2019,1.2 Zeta,688000,2019,Comprehensive,5,1197
Delhi,Petrol,SUV,4000,Automatic,1,Mercedes-Benz,Mercedes-Benz AMG G 63,2022,4MATIC 2018-2023,39500000,2022,Comprehensive,5,3982
Delhi,Cng,Sedan,69650,Manual,2,Honda,Honda Amaze,2014,S Plus i-VTEC,365000,2014,Comprehensive,5,1198
Delhi,Petrol,Sedan,41051,Manual,1,Volkswagen,Volkswagen Ameo,2018,1.0 MPI Highline Plus,627000,2018,Third Party,5,999
Delhi,Diesel,MUV,52011,Automatic,1,Toyota,Toyota Innova Crysta,2019,2.8 GX AT BSIV,1798999,2019,Comprehensive,7,2755
Delhi,Petrol,Hatchback,52439,Manual,1,Hyundai,Hyundai i10,2013,Magna 1.1L,335000,2013,Comprehensive,5,1086
Delhi,Petrol,Sedan,82347,Automatic,2,Maruti,Maruti Ciaz,2014,AT ZXi,528000,2014,Comprehensive,5,1373
Delhi,Diesel,SUV,52001,Automatic,2,Audi,Audi Q7,2014,3.0 TDI Quattro Technology,1898999,2014,Comprehensive,7,2967
Delhi,Petrol,Sedan,97249,Manual,1,Maruti,Maruti Ciaz,2014,VXi Option SHVS,511000,2014,Third Party,5,1373
Delhi,Petrol,SUV,11800,Automatic,1,Audi,Audi Q7,2023,Technology,9300000,2023,Comprehensive,7,2995
